season_label,gameweek,player_id,web_name,team,position,initial_price,predicted_minutes,predicted_points,points_p10,points_p90,predictive_sd,total_points,forecast_eo,realized_eo,nonowner_expected_drag,nonowner_haul_risk,nonowner_rank_sd,owner_rank_sd,captain_rank_sd,nonowner_realized_rank_points,owner_realized_rank_points,captain_realized_rank_points,replacement_xp,value_above_replacement_per_m,fair_expected_at_price,marginal_xp_per_m,fair_price,valuation_edge,is_differential_candidate,realized_value_edge,is_undervalued,is_overvalued,strategy
2023/24,30,501,Kulusevski,Spurs,Midfielder,7.0,90.0,3.4845345073454643,0.7342962378019693,8.201970080576638,2.913645666318638,1,0.01,0.0,-0.034845345073454645,0.08201970080576639,0.02913645666318638,2.8845092096554517,5.798154875974089,-0.0,1.0,2.0,1.6858471624266116,0.5995624483062842,2.794768323207599,0.36393034538123264,8.89532473148208,0.6897661841378655,True,-1.7947683232075988,True,False,differential_top_5
2023/24,30,328,Ogbene,Luton,Forward,5.0,115.66666666666667,3.3249937153840636,0.011848219414194894,8.78205015800123,3.4218501516141377,0,0.0,0.0,-0.0,0.0,0.0,3.4218501516141377,6.8437003032282755,-0.0,0.0,0.0,2.1823153347732505,1.1426783806108132,2.5282129925353507,0.23603500646728823,8.375688779279177,0.7967807228487129,True,-2.5282129925353507,True,False,differential_top_5
2023/24,30,689,Kudus,West Ham,Midfielder,6.5,90.0,3.3184334956961754,0.5681952261526804,8.035869068927349,2.913645666318638,12,0.06,0.0,-0.1991060097417705,0.48215214413564095,0.17481873997911826,2.7388269263395193,5.652472592658158,-0.0,12.0,24.0,1.6858471624266116,0.6530345333078256,2.612803150516983,0.36393034538123264,8.438915933047612,0.7056303451791925,True,9.387196849483017,True,False,differential_top_5
2023/24,30,586,Chong,Luton,Midfielder,5.0,110.66666666666667,3.2638345168667615,0.5135962473232665,7.981270090097935,2.9136456663186374,9,0.0,0.0,-0.0,0.0,0.0,2.9136456663186374,5.827291332637275,-0.0,9.0,18.0,1.6858471624266116,1.57798735444015,2.0669076324451336,0.36393034538123264,8.288890029678058,1.1969268844216279,True,6.933092367554867,True,False,differential_top_5
2023/24,30,283,Robinson,Fulham,Defender,4.5,90.0,3.259205649571527,0.44196081219834316,7.534970579180163,2.7674638185648925,1,0.03,0.02,-0.0977761694871458,0.22604911737540487,0.08302391455694677,2.6844399040079456,5.451903722572839,-0.02,0.98,1.98,1.4874521078136054,1.7717535417579215,1.929031293475659,0.14601238382106646,13.610010543530024,1.3301743560958679,True,-0.929031293475659,True,False,undervalued_top_5
2023/24,30,586,Chong,Luton,Midfielder,5.0,110.66666666666667,3.2638345168667615,0.5135962473232665,7.981270090097935,2.9136456663186374,9,0.0,0.0,-0.0,0.0,0.0,2.9136456663186374,5.827291332637275,-0.0,9.0,18.0,1.6858471624266116,1.57798735444015,2.0669076324451336,0.36393034538123264,8.288890029678058,1.1969268844216279,True,6.933092367554867,True,False,undervalued_top_5
2023/24,30,43,Douglas Luiz,Aston Villa,Midfielder,5.5,90.0,3.406987129603451,0.656748860059956,8.124422702834625,2.913645666318638,3,0.2,0.08,-0.6813974259206903,1.6248845405669252,0.5827291332637276,2.33091653305491,5.244562199373548,-0.24,2.7600000000000002,5.76,1.6858471624266116,1.1474266447845596,2.24887280513575,0.36393034538123264,8.68224170961761,1.158114324467701,False,0.75112719486425,True,False,undervalued_top_5
2023/24,30,526,Bowen,West Ham,Midfielder,7.0,90.0,3.9268214541567517,1.1765831846132566,8.644257027387926,2.913645666318638,10,0.86,0.13,-3.3770664505748065,7.4340610435536165,2.5057352730340283,0.4079103932846093,3.3215560596032474,-1.3,8.7,18.700000000000003,1.6858471624266116,0.7469914305767134,2.794768323207599,0.36393034538123264,10.110631320845966,1.1320531309491528,False,7.205231676792401,True,False,undervalued_top_5
2023/24,30,630,Barkley,Luton,Midfielder,5.0,119.0,3.1884933242049724,0.4382550546614774,7.905928897436146,2.913645666318638,4,0.18,0.0,-0.573928798356895,1.4230672015385062,0.5244562199373548,2.389189446381283,5.302835112699921,-0.0,4.0,8.0,1.6858471624266116,1.5026461617783609,2.0669076324451336,0.36393034538123264,8.081869115874165,1.1215856917598388,False,1.9330923675548664,True,False,undervalued_top_5
2023/24,30,790,Grbić,Sheffield Utd,Goalkeeper,4.5,60.0,1.2347444402306282,-1.7286384829123704,6.60197279162558,3.2503360415676745,3,0.0,0.0,-0.0,0.0,0.0,3.2503360415676745,6.500672083135349,-0.0,3.0,6.0,1.6112385487634138,-0.37649410853278553,2.21435172403629,0.2333189603020581,0.30142444258517104,-0.979607283805662,False,0.7856482759637098,False,True,overvalued_bottom_5
2023/24,30,194,Chalobah,Chelsea,Defender,4.5,60.0,1.0608529928456234,-1.7563918445275604,5.336617922454259,2.7674638185648925,0,0.0,0.0,-0.0,0.0,0.0,2.7674638185648925,5.534927637129785,-0.0,0.0,0.0,1.4874521078136054,-0.426599114967982,1.929031293475659,0.14601238382106646,-1.4459223793918772,-0.8681783006300356,False,-1.929031293475659,False,True,overvalued_bottom_5
2023/24,30,376,Casemiro,Man Utd,Midfielder,5.5,60.0,1.4842725504037384,-1.2659657191397566,6.201708123634912,2.913645666318638,4,0.0,0.0,-0.0,0.0,0.0,2.913645666318638,5.827291332637276,-0.0,4.0,8.0,1.6858471624266116,-0.13438307468191546,2.24887280513575,0.36393034538123264,3.3990478138582807,-0.7646002547320117,False,1.75112719486425,False,True,overvalued_bottom_5
2023/24,30,687,Petrović,Chelsea,Goalkeeper,4.5,60.0,1.4509456318557923,-1.5124372912872064,6.818173983250745,3.2503360415676745,2,0.0,0.26,-0.0,0.0,0.0,3.2503360415676745,6.500672083135349,-0.52,1.48,3.48,1.6112385487634138,-0.16029291690762149,2.21435172403629,0.2333189603020581,1.228058057552711,-0.7634060921804979,False,-0.21435172403629021,False,True,overvalued_bottom_5
2023/24,30,211,N.Jackson,Chelsea,Forward,7.0,60.0,2.24092602852538,-1.072219467444489,7.697982471142545,3.4218501516141373,2,0.0,0.01,-0.0,0.0,0.0,3.4218501516141373,6.843700303228275,-0.02,1.98,3.98,2.1823153347732505,0.01953689791737645,3.000283005469927,0.23603500646728823,3.7828628968653177,-0.7593569769445474,False,-1.0002830054699272,False,True,overvalued_bottom_5
2023/24,30,60,Watkins,Aston Villa,Forward,8.0,90.0,4.272798084467033,0.9596525884971645,9.7298545270842,3.4218501516141377,1,0.99,0.72,-4.230070103622363,9.632555981813358,3.387631650097996,0.034218501516141406,3.4560686531302793,-0.72,0.28,1.28,2.1823153347732505,0.5226206874234457,3.2363180119372155,0.23603500646728823,12.391213354504947,1.0364800725298178,False,-2.2363180119372155,True,False,template_70_plus
2023/24,30,117,Toney,Brentford,Forward,8.0,90.0,3.7730097759634975,0.4598642799936288,9.230066218580664,3.4218501516141377,5,0.92,0.22,-3.4711689938864176,8.49166092109421,3.148102139485007,0.27374801212913086,3.695598163743269,-1.1,3.9000000000000004,8.9,2.1823153347732505,0.39767361029756176,3.2363180119372155,0.23603500646728823,10.27378036867875,0.536691764026282,False,1.7636819880627845,True,False,template_70_plus
2023/24,30,321,Doughty,Luton,Defender,4.5,105.0,2.349043247071435,-0.4682015903017489,6.624808176680071,2.767463818564893,2,0.99,0.1,-2.3255528146007203,6.55856009491327,2.739789180379244,0.027674638185648956,2.795138456750542,-0.2,1.8,3.8,1.4874521078136054,0.8615911392578295,1.929031293475659,0.14601238382106646,7.376550211730583,0.4200119535957758,False,0.07096870652434095,False,False,template_70_plus
2023/24,30,504,Maddison,Spurs,Midfielder,7.5,78.0,3.296429778970554,0.5461915094270591,8.013865352201728,2.913645666318638,2,0.85,0.35,-2.801965312124971,6.811785549371469,2.476598816370842,0.43704684994779575,3.350692516266433,-0.7,1.3,3.3,1.6858471624266116,0.46016646186969784,2.9767334958982152,0.36393034538123264,8.378454592011126,0.3196962830723389,False,-0.9767334958982152,False,False,template_70_plus
2023/24,30,506,Pedro Porro,Spurs,Defender,5.0,60.0,2.23575234848743,-0.5814924888857536,6.511517278096067,2.767463818564893,2,0.81,0.48,-1.8109594022748186,5.2743289952578145,2.2416456930375634,0.5258181255273295,3.2932819440922225,-0.96,1.04,3.04,1.4874521078136054,0.4988668271158832,2.002037485386192,0.14601238382106646,6.600650965247223,0.233714863101238,False,-0.002037485386192195,False,False,template_70_plus
2023/24,30,516,Son,Spurs,Midfielder,9.0,88.33333333333333,4.448829932521607,1.6985916629781124,9.166265505752781,2.913645666318638,10,1.95,1.56,-8.675218368417134,17.874217736217922,5.681609049321343,2.767963383002706,0.14568228331593203,-15.600000000000001,-5.6000000000000005,4.3999999999999995,1.6858471624266116,0.5525965540189992,3.5226290139700644,0.36393034538123264,11.544995025301636,0.926200918551543,False,6.4773709860299356,True,False,template_70_plus
2023/24,30,526,Bowen,West Ham,Midfielder,7.0,90.0,3.9268214541567517,1.1765831846132566,8.644257027387926,2.913645666318638,10,0.86,0.13,-3.3770664505748065,7.4340610435536165,2.5057352730340283,0.4079103932846093,3.3215560596032474,-1.3,8.7,18.700000000000003,1.6858471624266116,0.7469914305767134,2.794768323207599,0.36393034538123264,10.110631320845966,1.1320531309491528,False,7.205231676792401,True,False,template_70_plus
2023/24,31,355,Haaland,Man City,Forward,14.0,60.0,5.348551774887892,2.0354062789180234,10.805608217505057,3.4218501516141373,0,0.68,0.05,-3.637015206923767,7.347813587903439,2.3268581030976137,1.0949920485165239,4.516842200130661,-0.0,0.0,0.0,2.801661157059752,0.25468906178281403,5.38958783663893,0.30177398304856606,13.86401723125206,-0.04103606175103813,False,-5.38958783663893,False,False,model_top_5
2023/24,31,516,Son,Spurs,Midfielder,9.0,87.66666666666667,4.718775384143608,1.9685371146001134,9.436210957374783,2.913645666318638,2,1.56,0.61,-7.36128959926403,14.720489093504662,4.545287239457076,1.6316415731384373,1.2820040931802006,-1.22,0.78,2.7800000000000002,2.3201796185318746,0.47971915312234675,4.161107395826261,0.4300153300766372,10.296856063754658,0.5576679883173474,False,-2.161107395826261,True,False,model_top_5
2023/24,31,526,Bowen,West Ham,Midfielder,7.0,90.0,4.242479800067045,1.49224153052355,8.95991537329822,2.913645666318638,5,0.13,0.03,-0.5515223740087158,1.1647889985287685,0.37877393662142295,2.534871729697215,5.448517396015853,-0.15,4.85,9.85,2.3201796185318746,0.6407667271783901,3.3010767356729867,0.4300153300766372,9.189231403043891,0.9414030643940583,False,1.6989232643270133,True,False,model_top_5
2023/24,31,6,Havertz,Arsenal,Midfielder,7.5,60.0,3.9073458008467443,1.1571075313032493,8.624781374077918,2.9136456663186374,5,0.0,0.04,-0.0,0.0,0.0,2.9136456663186374,5.827291332637275,-0.2,4.8,9.8,2.3201796185318746,0.4534760520899628,3.5160844007113052,0.4300153300766372,8.409877794509578,0.3912614001354391,True,1.4839155992886948,False,False,model_top_5
2023/24,31,14,Ødegaard,Arsenal,Midfielder,8.5,60.0,3.9045088242022508,1.1542705546587557,8.621944397433424,2.9136456663186374,11,0.0,0.0,-0.0,0.0,0.0,2.9136456663186374,5.827291332637275,-0.0,11.0,22.0,2.3201796185318746,0.35207315681563917,3.9460997307879424,0.4300153300766372,8.403280409611725,-0.041590906585691645,True,7.053900269212058,False,False,model_top_5
2023/24,31,90,Ajer,Brentford,Defender,4.5,90.0,3.1542577366588964,0.33701289928571265,7.430022666267533,2.767463818564893,6,0.0,0.0,-0.0,0.0,0.0,2.767463818564893,5.534927637129786,-0.0,6.0,12.0,2.1876962159829856,0.9665615206759108,2.366107940510112,0.4236781573640551,6.360255909939555,0.7881497961487844,True,3.633892059489888,True,False,value_top_5
2023/24,31,165,Cullen,Burnley,Midfielder,5.0,90.0,3.276107526407709,0.525869256864214,7.993543099638883,2.913645666318638,2,0.0,0.0,-0.0,0.0,0.0,2.913645666318638,5.827291332637276,-0.0,2.0,4.0,2.3201796185318746,0.9559279078758345,2.4410460755197123,0.4300153300766372,6.941934141601818,0.8350614508879968,True,-0.4410460755197123,True,False,value_top_5
2023/24,31,630,Barkley,Luton,Midfielder,5.0,119.0,3.2646409715112643,0.5144027019677693,7.982076544742438,2.913645666318638,2,0.0,0.0,-0.0,0.0,0.0,2.913645666318638,5.827291332637276,-0.0,2.0,4.0,2.3201796185318746,0.9444613529793897,2.4410460755197123,0.4300153300766372,6.9152686855251675,0.823594895991552,True,-0.4410460755197123,True,False,value_top_5
2023/24,31,586,Chong,Luton,Midfielder,5.0,107.33333333333333,3.259932787607425,0.5096945180639301,7.977368360838598,2.9136456663186374,1,0.0,0.0,-0.0,0.0,0.0,2.9136456663186374,5.827291332637275,-0.0,1.0,2.0,2.3201796185318746,0.9397531690755505,2.4410460755197123,0.4300153300766372,6.904319810974579,0.8188867120877128,True,-1.4410460755197123,True,False,value_top_5
2023/24,31,48,Konsa,Aston Villa,Defender,4.5,88.0,3.0676109957544004,0.2503661583812167,7.343375925363036,2.767463818564892,0,0.06,0.02,-0.18405665974526403,0.4406025555217821,0.1660478291138935,2.6014159894509983,5.36887980801589,-0.0,0.0,0.0,2.1876962159829856,0.8799147797714149,2.366107940510112,0.4236781573640551,6.155745152425939,0.7015030552442885,True,-2.366107940510112,True,False,value_top_5
2023/24,31,6,Havertz,Arsenal,Midfielder,7.5,60.0,3.9073458008467443,1.1571075313032493,8.624781374077918,2.9136456663186374,5,0.0,0.04,-0.0,0.0,0.0,2.9136456663186374,5.827291332637275,-0.2,4.8,9.8,2.3201796185318746,0.4534760520899628,3.5160844007113052,0.4300153300766372,8.409877794509578,0.3912614001354391,True,1.4839155992886948,False,False,differential_top_5
2023/24,31,14,Ødegaard,Arsenal,Midfielder,8.5,60.0,3.9045088242022508,1.1542705546587557,8.621944397433424,2.9136456663186374,11,0.0,0.0,-0.0,0.0,0.0,2.9136456663186374,5.827291332637275,-0.0,11.0,22.0,2.3201796185318746,0.35207315681563917,3.9460997307879424,0.4300153300766372,8.403280409611725,-0.041590906585691645,True,7.053900269212058,False,False,differential_top_5
2023/24,31,689,Kudus,West Ham,Midfielder,6.5,90.0,3.8484925060028283,1.0982542364593333,8.565928079234002,2.913645666318638,2,0.0,0.0,-0.0,0.0,0.0,2.913645666318638,5.827291332637276,-0.0,2.0,4.0,2.3201796185318746,0.6113251549883815,3.086069070634668,0.4300153300766372,8.273014546323921,0.7624234353681603,True,-1.086069070634668,True,False,differential_top_5
2023/24,31,373,B.Fernandes,Man Utd,Midfielder,8.5,60.0,3.8024530264738168,1.0522147569303217,8.519888599704991,2.913645666318638,8,0.0,0.0,-0.0,0.0,0.0,2.913645666318638,5.827291332637276,-0.0,8.0,16.0,2.3201796185318746,0.3293940906537649,3.9460997307879424,0.4300153300766372,8.165949806281267,-0.14364670431412563,True,4.053900269212058,False,False,differential_top_5
2023/24,31,447,Gibbs-White,Nott'm Forest,Midfielder,6.0,85.66666666666667,3.4988974050248878,0.7486591354813927,8.216332978256062,2.913645666318638,13,0.01,0.01,-0.03498897405024888,0.08216332978256062,0.02913645666318638,2.8845092096554517,5.798154875974089,-0.13,12.87,25.87,2.3201796185318746,0.5893588932465066,2.8710614055963495,0.4300153300766372,7.460031667514378,0.6278359994285383,True,10.12893859440365,True,False,differential_top_5
2023/24,31,526,Bowen,West Ham,Midfielder,7.0,90.0,4.242479800067045,1.49224153052355,8.95991537329822,2.913645666318638,5,0.13,0.03,-0.5515223740087158,1.1647889985287685,0.37877393662142295,2.534871729697215,5.448517396015853,-0.15,4.85,9.85,2.3201796185318746,0.6407667271783901,3.3010767356729867,0.4300153300766372,9.189231403043891,0.9414030643940583,False,1.6989232643270133,True,False,undervalued_top_5
2023/24,31,165,Cullen,Burnley,Midfielder,5.0,90.0,3.276107526407709,0.525869256864214,7.993543099638883,2.913645666318638,2,0.0,0.0,-0.0,0.0,0.0,2.913645666318638,5.827291332637276,-0.0,2.0,4.0,2.3201796185318746,0.9559279078758345,2.4410460755197123,0.4300153300766372,6.941934141601818,0.8350614508879968,True,-0.4410460755197123,True,False,undervalued_top_5
2023/24,31,630,Barkley,Luton,Midfielder,5.0,119.0,3.2646409715112643,0.5144027019677693,7.982076544742438,2.913645666318638,2,0.0,0.0,-0.0,0.0,0.0,2.913645666318638,5.827291332637276,-0.0,2.0,4.0,2.3201796185318746,0.9444613529793897,2.4410460755197123,0.4300153300766372,6.9152686855251675,0.823594895991552,True,-0.4410460755197123,True,False,undervalued_top_5
2023/24,31,586,Chong,Luton,Midfielder,5.0,107.33333333333333,3.259932787607425,0.5096945180639301,7.977368360838598,2.9136456663186374,1,0.0,0.0,-0.0,0.0,0.0,2.9136456663186374,5.827291332637275,-0.0,1.0,2.0,2.3201796185318746,0.9397531690755505,2.4410460755197123,0.4300153300766372,6.904319810974579,0.8188867120877128,True,-1.4410460755197123,True,False,undervalued_top_5
2023/24,31,90,Ajer,Brentford,Defender,4.5,90.0,3.1542577366588964,0.33701289928571265,7.430022666267533,2.767463818564893,6,0.0,0.0,-0.0,0.0,0.0,2.767463818564893,5.534927637129786,-0.0,6.0,12.0,2.1876962159829856,0.9665615206759108,2.366107940510112,0.4236781573640551,6.360255909939555,0.7881497961487844,True,3.633892059489888,True,False,undervalued_top_5
2023/24,31,465,Toffolo,Nott'm Forest,Defender,4.5,62.0,1.495737483319511,-1.3215073540536728,5.771502412928147,2.7674638185648925,1,0.0,0.0,-0.0,0.0,0.0,2.7674638185648925,5.534927637129785,-0.0,1.0,2.0,2.1876962159829856,-0.6919587326634746,2.366107940510112,0.4236781573640551,2.44568012992297,-0.870370457190601,False,-1.366107940510112,False,True,overvalued_bottom_5
2023/24,31,198,Cucurella,Chelsea,Defender,5.0,60.0,1.875805512286176,-0.9414393250870077,6.151570441894812,2.7674638185648925,4,0.0,0.0,-0.0,0.0,0.0,2.7674638185648925,5.534927637129785,-0.0,4.0,8.0,2.1876962159829856,-0.207927135797873,2.5779470191921394,0.4236781573640551,3.342747921501574,-0.7021415069059633,False,1.4220529808078606,False,True,overvalued_bottom_5
2023/24,31,805,Assignon,Burnley,Defender,4.0,73.0,1.477714101334218,-1.3395307360389657,5.753479030942854,2.7674638185648925,0,0.0,0.0,-0.0,0.0,0.0,2.7674638185648925,5.534927637129785,-0.0,0.0,0.0,2.1876962159829856,-1.419964229297535,2.1542688618280845,0.4236781573640551,2.4031398628074156,-0.6765547604938664,False,-2.1542688618280845,False,True,overvalued_bottom_5
2023/24,31,697,S.Bueno,Wolves,Defender,4.5,60.0,1.7166565553968196,-1.1005882819763642,5.992421485005456,2.7674638185648925,1,0.0,0.0,-0.0,0.0,0.0,2.7674638185648925,5.534927637129785,-0.0,1.0,2.0,2.1876962159829856,-0.471039660586166,2.366107940510112,0.4236781573640551,2.9671114764237503,-0.6494513851132924,False,-1.366107940510112,False,True,overvalued_bottom_5
2023/24,31,714,Origi,Nott'm Forest,Forward,5.0,64.33333333333333,2.0802050158000878,-1.232940480169781,7.5372614584172535,3.4218501516141373,1,0.0,0.0,-0.0,0.0,0.0,3.4218501516141373,6.843700303228275,-0.0,1.0,2.0,2.801661157059752,-0.7214561412596643,2.673621989201835,0.30177398304856606,3.03357145832467,-0.5934169734017471,False,-1.673621989201835,False,True,overvalued_bottom_5
2023/24,31,60,Watkins,Aston Villa,Forward,8.0,75.0,3.5700590353673705,0.2569135393975017,9.027115477984536,3.4218501516141373,0,0.72,0.0,-2.5704425054645066,6.499523144148865,2.4637321091621787,0.9581180424519585,4.3799681940660955,-0.0,0.0,0.0,2.801661157059752,0.1920994695769046,3.5789439383475337,0.30177398304856606,7.97055775686689,-0.0088849029801632,False,-3.5789439383475337,False,False,template_70_plus
2023/24,31,516,Son,Spurs,Midfielder,9.0,87.66666666666667,4.718775384143608,1.9685371146001134,9.436210957374783,2.913645666318638,2,1.56,0.61,-7.36128959926403,14.720489093504662,4.545287239457076,1.6316415731384373,1.2820040931802006,-1.22,0.78,2.7800000000000002,2.3201796185318746,0.47971915312234675,4.161107395826261,0.4300153300766372,10.296856063754658,0.5576679883173474,False,-2.161107395826261,True,False,template_70_plus
2023/24,32,516,Son,Spurs,Midfielder,9.0,87.66666666666667,4.495706131108309,1.7454678615648143,9.213141704339483,2.913645666318638,5,0.61,0.67,-2.7423807399760687,5.620016439647085,1.777323856454369,1.136321809864269,4.049967476182907,-3.35,1.65,6.65,2.343408814205938,0.43045946338047425,3.9586990629864807,0.37547476998870555,10.430208128599379,0.5370070681218286,False,1.0413009370135193,True,False,model_top_5
2023/24,32,526,Bowen,West Ham,Midfielder,7.0,90.0,4.186977608689709,1.436739339146214,8.904413181920884,2.913645666318638,1,0.03,0.03,-0.12560932826069127,0.2671323954576265,0.08740936998955913,2.826236296329079,5.739881962647717,-0.03,0.97,1.97,2.343408814205938,0.6145229314945904,3.20774952300907,0.37547476998870555,9.60797306223823,0.979228085680639,True,-2.20774952300907,True,False,model_top_5
2023/24,32,14,Ødegaard,Arsenal,Midfielder,8.5,60.0,4.059551863995344,1.3093135944518486,8.776987437226516,2.913645666318637,3,0.0,0.0,-0.0,0.0,0.0,2.913645666318637,5.827291332637274,-0.0,3.0,6.0,2.343408814205938,0.3813651221754235,3.770961677992128,0.37547476998870555,9.268600739836385,0.2885901860032156,True,-0.770961677992128,False,False,model_top_5
2023/24,32,373,B.Fernandes,Man Utd,Midfielder,8.5,60.0,4.00759648088069,1.2573582113371953,8.725032054111864,2.913645666318638,9,0.0,0.0,-0.0,0.0,0.0,2.913645666318638,5.827291332637276,-0.0,9.0,18.0,2.343408814205938,0.3698194814832783,3.770961677992128,0.37547476998870555,9.130228238493043,0.2366348028885623,True,5.229038322007872,False,False,model_top_5
2023/24,32,362,Palmer,Chelsea,Midfielder,5.0,60.0,3.9079971351915006,1.1577588656480056,8.625432708422675,2.913645666318638,5,0.99,1.24,-3.8689171638395856,8.539178381338449,2.8845092096554517,0.029136456663186403,2.942782122981824,-6.2,-1.2,3.8,2.343408814205938,1.5645883209855627,2.456799983031659,0.37547476998870555,8.864965819683423,1.4511971521598417,False,2.543200016968341,True,False,model_top_5
2023/24,32,279,Muniz,Fulham,Forward,4.5,81.0,3.041960048662285,-0.27118544730758387,8.49901649127945,3.4218501516141373,2,0.12,0.12,-0.3650352058394742,1.019881978953534,0.4106220181936965,3.011228133420441,6.433078285034577,-0.24,1.76,3.76,2.1693974971414915,1.7451251030415866,2.2340513554507533,0.3192354188885884,7.030761455054861,0.8079086932115316,False,-0.23405135545075328,True,False,value_top_5
2023/24,32,362,Palmer,Chelsea,Midfielder,5.0,60.0,3.9079971351915006,1.1577588656480056,8.625432708422675,2.913645666318638,5,0.99,1.24,-3.8689171638395856,8.539178381338449,2.8845092096554517,0.029136456663186403,2.942782122981824,-6.2,-1.2,3.8,2.343408814205938,1.5645883209855627,2.456799983031659,0.37547476998870555,8.864965819683423,1.4511971521598417,False,2.543200016968341,True,False,value_top_5
2023/24,32,101,Flekken,Brentford,Goalkeeper,4.5,90.0,3.3539883085337,0.39060538539070144,8.721216659928652,3.2503360415676745,1,0.01,0.0,-0.033539883085337,0.08721216659928653,0.032503360415676745,3.217832681151998,6.468168722719672,-0.0,1.0,2.0,2.2452480155437806,1.1087402929899195,2.5227398732343316,0.5264517319501265,6.078964195293249,0.8312484352993685,True,-1.5227398732343316,True,False,value_top_5
2023/24,32,90,Ajer,Brentford,Defender,4.5,90.0,3.1332789277867716,0.3160340904135879,7.409043857395408,2.7674638185648925,1,0.0,0.0,-0.0,0.0,0.0,2.7674638185648925,5.534927637129785,-0.0,1.0,2.0,2.166673529309331,0.9666053984774408,2.3448728132061847,0.40900565360581875,6.427616666493362,0.788406114580587,True,-1.3448728132061847,True,False,value_top_5
2023/24,32,544,Zouma,West Ham,Defender,4.5,90.0,3.0381417462791354,0.2208969089059516,7.313906675887772,2.767463818564893,2,0.0,0.0,-0.0,0.0,0.0,2.767463818564893,5.534927637129786,-0.0,2.0,4.0,2.166673529309331,0.8714682169698045,2.3448728132061847,0.40900565360581875,6.1950106360659065,0.6932689330729507,True,-0.3448728132061847,True,False,value_top_5
2023/24,32,526,Bowen,West Ham,Midfielder,7.0,90.0,4.186977608689709,1.436739339146214,8.904413181920884,2.913645666318638,1,0.03,0.03,-0.12560932826069127,0.2671323954576265,0.08740936998955913,2.826236296329079,5.739881962647717,-0.03,0.97,1.97,2.343408814205938,0.6145229314945904,3.20774952300907,0.37547476998870555,9.60797306223823,0.979228085680639,True,-2.20774952300907,True,False,differential_top_5
2023/24,32,14,Ødegaard,Arsenal,Midfielder,8.5,60.0,4.059551863995344,1.3093135944518486,8.776987437226516,2.913645666318637,3,0.0,0.0,-0.0,0.0,0.0,2.913645666318637,5.827291332637274,-0.0,3.0,6.0,2.343408814205938,0.3813651221754235,3.770961677992128,0.37547476998870555,9.268600739836385,0.2885901860032156,True,-0.770961677992128,False,False,differential_top_5
2023/24,32,373,B.Fernandes,Man Utd,Midfielder,8.5,60.0,4.00759648088069,1.2573582113371953,8.725032054111864,2.913645666318638,9,0.0,0.0,-0.0,0.0,0.0,2.913645666318638,5.827291332637276,-0.0,9.0,18.0,2.343408814205938,0.3698194814832783,3.770961677992128,0.37547476998870555,9.130228238493043,0.2366348028885623,True,5.229038322007872,False,False,differential_top_5
2023/24,32,447,Gibbs-White,Nott'm Forest,Midfielder,6.0,82.33333333333333,3.715354266119674,0.9651159965761789,8.432789839350848,2.913645666318638,1,0.01,0.0,-0.03715354266119674,0.08432789839350849,0.02913645666318638,2.8845092096554517,5.798154875974089,-0.0,1.0,2.0,2.343408814205938,0.685972725956868,2.8322747530203642,0.37547476998870555,8.35190106948031,0.8830795130993097,True,-1.8322747530203642,True,False,differential_top_5
2023/24,32,117,Toney,Brentford,Forward,8.0,90.0,3.6893058588656205,0.3761603628957517,9.146362301482785,3.4218501516141373,1,0.07,0.06,-0.25825141012059344,0.640245361103795,0.23952951061298963,3.1823206410011475,6.604170792615284,-0.06,0.94,1.94,2.1693974971414915,0.3799770904310322,3.3513753215608126,0.3192354188885884,9.058562168575486,0.3379305373048078,True,-2.3513753215608126,False,False,differential_top_5
2023/24,32,362,Palmer,Chelsea,Midfielder,5.0,60.0,3.9079971351915006,1.1577588656480056,8.625432708422675,2.913645666318638,5,0.99,1.24,-3.8689171638395856,8.539178381338449,2.8845092096554517,0.029136456663186403,2.942782122981824,-6.2,-1.2,3.8,2.343408814205938,1.5645883209855627,2.456799983031659,0.37547476998870555,8.864965819683423,1.4511971521598417,False,2.543200016968341,True,False,undervalued_top_5
2023/24,32,526,Bowen,West Ham,Midfielder,7.0,90.0,4.186977608689709,1.436739339146214,8.904413181920884,2.913645666318638,1,0.03,0.03,-0.12560932826069127,0.2671323954576265,0.08740936998955913,2.826236296329079,5.739881962647717,-0.03,0.97,1.97,2.343408814205938,0.6145229314945904,3.20774952300907,0.37547476998870555,9.60797306223823,0.979228085680639,True,-2.20774952300907,True,False,undervalued_top_5
2023/24,32,447,Gibbs-White,Nott'm Forest,Midfielder,6.0,82.33333333333333,3.715354266119674,0.9651159965761789,8.432789839350848,2.913645666318638,1,0.01,0.0,-0.03715354266119674,0.08432789839350849,0.02913645666318638,2.8845092096554517,5.798154875974089,-0.0,1.0,2.0,2.343408814205938,0.685972725956868,2.8322747530203642,0.37547476998870555,8.35190106948031,0.8830795130993097,True,-1.8322747530203642,True,False,undervalued_top_5
2023/24,32,101,Flekken,Brentford,Goalkeeper,4.5,90.0,3.3539883085337,0.39060538539070144,8.721216659928652,3.2503360415676745,1,0.01,0.0,-0.033539883085337,0.08721216659928653,0.032503360415676745,3.217832681151998,6.468168722719672,-0.0,1.0,2.0,2.2452480155437806,1.1087402929899195,2.5227398732343316,0.5264517319501265,6.078964195293249,0.8312484352993685,True,-1.5227398732343316,True,False,undervalued_top_5
