squad_slot,gameweek,human_points,model_points,weekly_delta,cumulative_human,cumulative_model,cumulative_delta,raw_cumulative_human,raw_cumulative_model,raw_cumulative_delta,comparison_eligible,free_transfers_before,transfers,hit_cost,predicted_lineup_points,predicted_3gw_gain_vs_hold,bank,captain,transfer_detail,human_chip
77,25,78.0,71.0,-7.0,749.0,729.0,-20.0,909.0,830.0,-79.0,True,1,1,0,51.486,4.825,3.5,B.Fernandes,Saka -> Rice,
77,26,73.0,56.0,-17.0,822.0,785.0,-37.0,982.0,886.0,-96.0,True,1,1,0,55.98,5.798,0.5,Haaland,Calvert-Lewin -> Ekitiké,
77,27,59.0,38.0,-21.0,881.0,823.0,-58.0,1041.0,924.0,-117.0,True,1,1,0,56.73,1.162,0.0,Haaland,Dúbravka -> José Sá,
77,28,86.0,92.0,6.0,967.0,915.0,-52.0,1127.0,1016.0,-111.0,True,1,1,0,54.671,2.091,0.5,Haaland,Gordon -> Semenyo,
77,29,65.0,83.0,18.0,1032.0,998.0,-34.0,1192.0,1099.0,-93.0,True,1,2,4,53.029,9.061,5.0,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
77,30,63.0,48.0,-15.0,1095.0,1046.0,-49.0,1255.0,1147.0,-108.0,True,1,1,0,57.832,4.053,3.5,B.Fernandes,Guéhi -> Virgil,
77,31,61.0,52.0,-9.0,1156.0,1098.0,-58.0,1316.0,1199.0,-117.0,True,1,1,0,53.0,0.535,0.0,Palmer,Rice -> Saka,
77,32,58.0,64.0,6.0,1156.0,1098.0,-58.0,1374.0,1263.0,-111.0,False,1,1,0,53.365,3.057,0.5,B.Fernandes,Semenyo -> Szoboszlai,Wild Card
77,33,115.0,45.0,-70.0,1156.0,1098.0,-58.0,1489.0,1308.0,-181.0,False,1,1,0,50.956,3.957,1.0,B.Fernandes,Ekitiké -> Bowen,Bench Boost
77,34,55.0,50.0,-5.0,1156.0,1098.0,-58.0,1544.0,1358.0,-186.0,False,1,1,0,53.392,6.586,4.5,B.Fernandes,Saka -> Cherki,Free Hit
77,35,52.0,46.0,-6.0,1208.0,1144.0,-64.0,1596.0,1404.0,-192.0,True,1,1,0,50.292,3.927,3.0,B.Fernandes,João Pedro -> Watkins,
77,36,80.0,52.0,-28.0,1208.0,1144.0,-64.0,1676.0,1456.0,-220.0,False,1,1,0,51.113,2.06,2.5,B.Fernandes,Sánchez -> Raya,3xc
77,37,72.0,66.0,-6.0,1280.0,1210.0,-70.0,1748.0,1522.0,-226.0,True,1,2,4,54.026,4.392,1.5,Haaland,Palmer -> Doku; Watkins -> Haaland,
77,38,75.0,46.0,-29.0,1355.0,1256.0,-99.0,1823.0,1568.0,-255.0,True,1,0,0,56.028,0.0,1.5,Haaland,,
78,11,38.0,42.0,4.0,38.0,42.0,4.0,38.0,42.0,4.0,True,1,1,0,55.288,0.921,0.0,Haaland,Minteh -> Mbeumo,
78,12,43.0,28.0,-15.0,81.0,70.0,-11.0,81.0,70.0,-11.0,True,1,1,0,56.857,0.632,0.0,Haaland,Ndiaye -> Szoboszlai,
78,13,75.0,37.0,-38.0,81.0,70.0,-11.0,156.0,107.0,-49.0,False,1,1,0,52.922,1.287,0.5,Haaland,Semenyo -> Barnes,Free Hit
78,14,86.0,69.0,-17.0,167.0,139.0,-28.0,242.0,176.0,-66.0,True,1,1,0,56.296,2.847,1.5,Haaland,Gabriel -> O'Reilly,
78,15,61.0,67.0,6.0,228.0,206.0,-22.0,303.0,243.0,-60.0,True,1,1,0,54.76,2.402,0.0,Haaland,Rodon -> Calafiori,
78,16,80.0,76.0,-4.0,308.0,282.0,-26.0,383.0,319.0,-64.0,True,1,1,0,55.086,1.298,0.0,Haaland,Barnes -> Enzo,
78,17,84.0,73.0,-11.0,308.0,282.0,-26.0,467.0,392.0,-75.0,False,1,1,0,55.11,1.871,0.0,Haaland,Calafiori -> J.Timber,3xc
78,18,42.0,35.0,-7.0,350.0,317.0,-33.0,509.0,427.0,-82.0,True,1,1,0,56.258,1.801,0.0,Haaland,Mbeumo -> Cunha,
78,19,34.0,50.0,16.0,384.0,367.0,-17.0,543.0,477.0,-66.0,True,1,1,0,55.056,3.15,1.5,Haaland,B.Fernandes -> Gordon,
78,20,36.0,42.0,6.0,420.0,409.0,-11.0,579.0,519.0,-60.0,True,1,1,0,53.531,3.689,0.5,Haaland,Mateta -> Ekitiké,
78,21,55.0,53.0,-2.0,475.0,462.0,-13.0,634.0,572.0,-62.0,True,1,1,0,50.807,1.958,0.0,Haaland,Cunha -> Wirtz,
78,22,38.0,44.0,6.0,513.0,506.0,-7.0,672.0,616.0,-56.0,True,1,1,0,53.579,1.185,0.0,Haaland,Szoboszlai -> Bruno G.,
78,23,61.0,32.0,-29.0,574.0,538.0,-36.0,733.0,648.0,-85.0,True,1,1,0,52.069,2.612,0.5,Haaland,O'Reilly -> Dorgu,
78,24,91.0,61.0,-30.0,665.0,599.0,-66.0,824.0,709.0,-115.0,True,1,1,0,52.472,3.405,0.0,Saka,Ekitiké -> Watkins,
78,25,64.0,69.0,5.0,729.0,668.0,-61.0,888.0,778.0,-110.0,True,1,1,0,50.062,5.328,3.5,Haaland,Saka -> Rice,
78,26,80.0,51.0,-29.0,809.0,719.0,-90.0,968.0,829.0,-139.0,True,1,1,0,54.311,6.462,2.0,Haaland,Gordon -> B.Fernandes,
78,27,49.0,38.0,-11.0,858.0,757.0,-101.0,1017.0,867.0,-150.0,True,1,1,0,56.321,4.223,2.5,Haaland,Watkins -> Ekitiké,
78,28,95.0,75.0,-20.0,953.0,832.0,-121.0,1112.0,942.0,-170.0,True,1,1,0,54.419,4.102,0.5,Haaland,Wirtz -> Palmer,
78,29,65.0,74.0,9.0,1018.0,906.0,-112.0,1177.0,1016.0,-161.0,True,1,2,4,54.46,5.28,0.5,M.Salah,Haaland -> Thiago; Bruno G. -> M.Salah,
78,30,73.0,47.0,-26.0,1091.0,953.0,-138.0,1250.0,1063.0,-187.0,True,1,1,0,58.093,2.116,0.0,M.Salah,J.Timber -> Virgil,
78,31,58.0,34.0,-24.0,1149.0,987.0,-162.0,1308.0,1097.0,-211.0,True,1,1,0,52.058,2.385,1.0,Palmer,Ekitiké -> João Pedro,
78,32,69.0,70.0,1.0,1149.0,987.0,-162.0,1377.0,1167.0,-210.0,False,1,1,0,52.003,3.25,0.5,B.Fernandes,Guéhi -> N.Williams,Wild Card
78,33,118.0,58.0,-60.0,1149.0,987.0,-162.0,1495.0,1225.0,-270.0,False,1,2,4,51.896,5.612,0.0,M.Salah,João Pedro -> Bowen; Enzo -> Szoboszlai,Bench Boost
78,34,68.0,38.0,-30.0,1149.0,987.0,-162.0,1563.0,1263.0,-300.0,False,1,1,0,56.979,5.242,0.0,M.Salah,Rice -> Cherki,Free Hit
78,35,53.0,64.0,11.0,1202.0,1051.0,-151.0,1616.0,1327.0,-289.0,True,1,1,0,52.261,2.162,0.0,M.Salah,N.Williams -> O'Reilly,
78,36,83.0,59.0,-24.0,1202.0,1051.0,-151.0,1699.0,1386.0,-313.0,False,1,1,0,52.061,0.487,0.0,B.Fernandes,Virgil -> Gabriel,3xc
78,37,52.0,54.0,2.0,1254.0,1105.0,-149.0,1751.0,1440.0,-311.0,True,1,1,0,52.371,3.01,0.0,B.Fernandes,Cherki -> Doku,
78,38,65.0,67.0,2.0,1319.0,1172.0,-147.0,1816.0,1507.0,-309.0,True,1,0,0,51.753,0.0,0.0,Doku,,
79,11,43.0,35.0,-8.0,43.0,35.0,-8.0,43.0,35.0,-8.0,True,1,1,0,53.438,0.881,0.0,Haaland,Minteh -> Gakpo,
79,12,59.0,47.0,-12.0,102.0,82.0,-20.0,102.0,82.0,-20.0,True,1,1,0,53.829,4.244,1.5,Haaland,Gyökeres -> Mateta,
79,13,85.0,53.0,-32.0,102.0,82.0,-20.0,187.0,135.0,-52.0,False,1,1,0,52.322,1.884,0.0,Haaland,Ndiaye -> Mbeumo,Free Hit
79,14,66.0,60.0,-6.0,168.0,142.0,-26.0,253.0,195.0,-58.0,True,1,1,0,55.341,1.011,0.5,Haaland,Gabriel -> J.Timber,
79,15,85.0,70.0,-15.0,253.0,212.0,-41.0,338.0,265.0,-73.0,True,1,1,0,53.693,2.539,1.5,Haaland,Gakpo -> Rice,
79,16,80.0,73.0,-7.0,333.0,285.0,-48.0,418.0,338.0,-80.0,True,1,1,0,54.771,1.413,0.5,Haaland,Semenyo -> Foden,
79,17,72.0,78.0,6.0,333.0,285.0,-48.0,490.0,416.0,-74.0,False,1,1,0,54.712,0.419,0.0,Haaland,Tarkowski -> Virgil,3xc
79,18,53.0,35.0,-18.0,386.0,320.0,-66.0,543.0,451.0,-92.0,True,1,1,0,56.21,1.801,0.0,Haaland,Mbeumo -> Cunha,
79,19,37.0,53.0,16.0,423.0,373.0,-50.0,580.0,504.0,-76.0,True,1,1,0,55.892,3.15,1.5,Haaland,B.Fernandes -> Gordon,
79,20,57.0,54.0,-3.0,480.0,427.0,-53.0,637.0,558.0,-79.0,True,1,1,0,52.37,4.929,0.5,Haaland,Mateta -> Ekitiké,
79,21,66.0,48.0,-18.0,546.0,475.0,-71.0,703.0,606.0,-97.0,True,1,1,0,50.898,1.958,0.0,Haaland,Cunha -> Wirtz,
79,22,43.0,45.0,2.0,589.0,520.0,-69.0,746.0,651.0,-95.0,True,1,1,0,52.794,2.75,3.0,Haaland,Ekitiké -> Calvert-Lewin,
79,23,42.0,39.0,-3.0,631.0,559.0,-72.0,788.0,690.0,-98.0,True,1,1,0,52.902,3.03,0.5,Haaland,Foden -> Palmer,
79,24,64.0,79.0,15.0,695.0,638.0,-57.0,852.0,769.0,-83.0,True,1,1,0,50.181,3.597,2.0,B.Fernandes,Palmer -> B.Fernandes,
79,25,87.0,63.0,-24.0,782.0,701.0,-81.0,939.0,832.0,-107.0,True,1,1,0,52.89,1.872,2.0,B.Fernandes,Gordon -> Gibbs-White,
79,26,64.0,61.0,-3.0,782.0,701.0,-81.0,1003.0,893.0,-110.0,False,1,1,0,55.716,3.266,0.5,Haaland,Marc Guiu -> Thiago,3xc
79,27,40.0,54.0,14.0,822.0,755.0,-67.0,1043.0,947.0,-96.0,True,1,1,0,57.452,2.153,0.0,Haaland,Gibbs-White -> Mbeumo,
79,28,69.0,70.0,1.0,891.0,825.0,-66.0,1112.0,1017.0,-95.0,True,1,1,0,55.141,0.497,1.0,Haaland,Gvardiol -> O'Reilly,
79,29,67.0,83.0,16.0,958.0,908.0,-50.0,1179.0,1100.0,-79.0,True,1,2,4,52.586,8.766,5.5,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
79,30,72.0,56.0,-16.0,1030.0,964.0,-66.0,1251.0,1156.0,-95.0,True,1,1,0,58.005,2.279,2.5,B.Fernandes,Calvert-Lewin -> Ekitiké,
79,31,57.0,38.0,-19.0,1087.0,1002.0,-85.0,1308.0,1194.0,-114.0,True,1,1,0,52.677,0.977,2.0,Palmer,J.Timber -> Gabriel,
79,32,69.0,61.0,-8.0,1087.0,1002.0,-85.0,1377.0,1255.0,-122.0,False,1,1,0,52.188,3.634,2.0,B.Fernandes,O'Reilly -> N.Williams,Wild Card
79,33,109.0,35.0,-74.0,1087.0,1002.0,-85.0,1486.0,1290.0,-196.0,False,1,2,4,49.618,5.347,0.5,B.Fernandes,Enzo -> Wirtz; Ekitiké -> Bowen,Bench Boost
79,34,64.0,69.0,5.0,1087.0,1002.0,-85.0,1550.0,1359.0,-191.0,False,1,1,0,54.451,6.424,2.0,B.Fernandes,Mbeumo -> Cherki,Free Hit
79,35,56.0,49.0,-7.0,1143.0,1051.0,-92.0,1606.0,1408.0,-198.0,True,1,2,4,52.476,3.448,0.0,Haaland,Palmer -> Bernardo; Bowen -> Haaland,
79,36,75.0,74.0,-1.0,1218.0,1125.0,-93.0,1681.0,1482.0,-199.0,True,1,0,0,54.545,0.0,0.0,Haaland,,
79,37,73.0,65.0,-8.0,1291.0,1190.0,-101.0,1754.0,1547.0,-207.0,True,2,1,0,55.508,2.165,0.0,Haaland,Cherki -> Doku,
79,38,59.0,28.0,-31.0,1350.0,1218.0,-132.0,1813.0,1575.0,-238.0,True,2,0,0,53.388,0.0,0.0,Haaland,,
80,11,47.0,45.0,-2.0,47.0,45.0,-2.0,47.0,45.0,-2.0,True,1,1,0,55.949,1.461,0.0,Haaland,Andersen -> James,
80,12,54.0,42.0,-12.0,101.0,87.0,-14.0,101.0,87.0,-14.0,True,1,1,0,56.058,0.632,0.0,Haaland,Ndiaye -> Szoboszlai,
80,13,77.0,48.0,-29.0,101.0,87.0,-14.0,178.0,135.0,-43.0,False,1,1,0,51.959,1.723,0.0,Haaland,Sarr -> Barnes,Free Hit
80,14,65.0,65.0,0.0,166.0,152.0,-14.0,243.0,200.0,-43.0,True,1,1,0,56.174,3.863,1.0,Haaland,Gabriel -> O'Reilly,
80,15,72.0,56.0,-16.0,238.0,208.0,-30.0,315.0,256.0,-59.0,True,1,1,0,53.631,2.779,1.0,Haaland,James -> Calafiori,
80,16,81.0,75.0,-6.0,319.0,283.0,-36.0,396.0,331.0,-65.0,True,1,1,0,54.52,2.046,0.5,Haaland,Barnes -> Neto,
80,17,85.0,70.0,-15.0,404.0,353.0,-51.0,481.0,401.0,-80.0,True,1,1,0,54.256,1.969,0.0,Haaland,Calafiori -> Virgil,
80,18,52.0,46.0,-6.0,404.0,353.0,-51.0,533.0,447.0,-86.0,False,1,1,0,56.496,1.164,0.0,Haaland,Enzo -> Cherki,Bench Boost
80,19,40.0,42.0,2.0,444.0,395.0,-49.0,573.0,489.0,-84.0,True,1,1,0,55.889,3.15,1.5,Haaland,B.Fernandes -> Gordon,
80,20,56.0,26.0,-30.0,500.0,421.0,-79.0,629.0,515.0,-114.0,True,1,1,0,53.843,3.689,0.5,Haaland,Mateta -> Ekitiké,
80,21,57.0,47.0,-10.0,557.0,468.0,-89.0,686.0,562.0,-124.0,True,1,1,0,51.38,0.905,0.0,Haaland,Diakité -> Thiaw,
80,22,48.0,35.0,-13.0,605.0,503.0,-102.0,734.0,597.0,-137.0,True,1,1,0,52.202,1.197,0.0,Haaland,Szoboszlai -> Bruno G.,
80,23,35.0,27.0,-8.0,640.0,530.0,-110.0,769.0,624.0,-145.0,True,1,1,0,50.88,5.898,1.5,Haaland,Saka -> Wirtz,
80,24,72.0,45.0,-27.0,712.0,575.0,-137.0,841.0,669.0,-172.0,True,1,2,4,46.599,8.807,0.0,Saka,Wirtz -> Saka; Cherki -> Rice,
80,25,67.0,61.0,-6.0,779.0,636.0,-143.0,908.0,730.0,-178.0,True,1,1,0,49.583,4.507,0.0,Haaland,Bruno G. -> Enzo,
80,26,69.0,66.0,-3.0,779.0,636.0,-143.0,977.0,796.0,-181.0,False,1,2,4,56.801,8.189,0.0,Haaland,Saka -> B.Fernandes; Gordon -> Wirtz,3xc
80,27,49.0,58.0,9.0,828.0,694.0,-134.0,1026.0,854.0,-172.0,True,1,1,0,58.131,2.914,0.0,Haaland,Neto -> Madueke,
80,28,86.0,77.0,-9.0,914.0,771.0,-143.0,1112.0,931.0,-181.0,True,1,1,0,56.215,1.432,0.0,Haaland,Madueke -> Semenyo,
80,29,47.0,69.0,22.0,961.0,840.0,-121.0,1159.0,1000.0,-159.0,True,1,2,4,54.444,8.461,4.5,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
80,30,73.0,52.0,-21.0,1034.0,892.0,-142.0,1232.0,1052.0,-180.0,True,1,1,0,56.804,3.185,4.0,B.Fernandes,Lacroix -> Konaté,
80,31,59.0,29.0,-30.0,1093.0,921.0,-172.0,1291.0,1081.0,-210.0,True,1,1,0,53.303,0.683,3.5,Palmer,Konaté -> Gabriel,
80,32,53.0,52.0,-1.0,1093.0,921.0,-172.0,1344.0,1133.0,-211.0,False,1,1,0,50.5,4.58,3.0,B.Fernandes,Semenyo -> Gibbs-White,Wild Card
80,33,94.0,62.0,-32.0,1093.0,921.0,-172.0,1438.0,1195.0,-243.0,False,1,2,4,49.117,6.589,0.5,B.Fernandes,Calvert-Lewin -> Bowen; Enzo -> Szoboszlai,Bench Boost
80,34,59.0,58.0,-1.0,1093.0,921.0,-172.0,1497.0,1253.0,-244.0,False,1,1,0,54.757,4.237,0.5,B.Fernandes,Rice -> Cherki,Free Hit
80,35,65.0,49.0,-16.0,1158.0,970.0,-188.0,1562.0,1302.0,-260.0,True,1,1,0,51.815,3.695,0.0,B.Fernandes,Ekitiké -> Watkins,
80,36,68.0,58.0,-10.0,1226.0,1028.0,-198.0,1630.0,1360.0,-270.0,True,1,1,0,53.153,0.163,0.0,B.Fernandes,Virgil -> Saliba,
80,37,82.0,77.0,-5.0,1308.0,1105.0,-203.0,1712.0,1437.0,-275.0,True,1,1,0,53.934,3.735,0.0,B.Fernandes,Cherki -> Doku,
80,38,59.0,62.0,3.0,1367.0,1167.0,-200.0,1771.0,1499.0,-272.0,True,1,0,0,52.472,0.0,0.0,Doku,,
81,11,54.0,51.0,-3.0,54.0,51.0,-3.0,54.0,51.0,-3.0,True,1,1,0,55.386,2.761,1.0,Haaland,Reijnders -> Rice,
81,12,50.0,43.0,-7.0,104.0,94.0,-10.0,104.0,94.0,-10.0,True,1,1,0,57.605,0.727,0.0,Haaland,Semenyo -> Mbeumo,
81,13,68.0,51.0,-17.0,104.0,94.0,-10.0,172.0,145.0,-27.0,False,1,1,0,55.984,0.412,1.0,Haaland,Gabriel -> O'Reilly,Free Hit
81,14,80.0,80.0,0.0,184.0,174.0,-10.0,252.0,225.0,-27.0,True,1,1,0,57.246,0.669,0.0,Haaland,Petrović -> Raya,
81,15,64.0,61.0,-3.0,248.0,235.0,-13.0,316.0,286.0,-30.0,True,1,1,0,55.705,1.316,0.0,Haaland,Mateta -> João Pedro,
81,16,82.0,76.0,-6.0,330.0,311.0,-19.0,398.0,362.0,-36.0,True,1,1,0,55.211,0.728,0.5,Haaland,Muñoz -> Chalobah,
81,17,72.0,74.0,2.0,402.0,385.0,-17.0,470.0,436.0,-34.0,True,1,1,0,55.17,0.336,0.0,Haaland,Minteh -> Amad,
81,18,52.0,38.0,-14.0,454.0,423.0,-31.0,522.0,474.0,-48.0,True,1,1,0,55.493,1.801,0.0,Haaland,Mbeumo -> Cunha,
81,19,43.0,29.0,-14.0,497.0,452.0,-45.0,565.0,503.0,-62.0,True,1,1,0,56.364,3.15,1.5,Haaland,B.Fernandes -> Gordon,
81,20,67.0,63.0,-4.0,564.0,515.0,-49.0,632.0,566.0,-66.0,True,1,1,0,51.819,3.887,0.5,Haaland,João Pedro -> Ekitiké,
81,21,53.0,56.0,3.0,617.0,571.0,-46.0,685.0,622.0,-63.0,True,1,1,0,51.821,1.958,0.0,Haaland,Cunha -> Wirtz,
81,22,42.0,42.0,0.0,659.0,613.0,-46.0,727.0,664.0,-63.0,True,1,1,0,52.022,3.526,0.0,Haaland,Amad -> Bruno G.,
81,23,42.0,28.0,-14.0,701.0,641.0,-60.0,769.0,692.0,-77.0,True,1,1,0,52.59,3.19,0.0,Haaland,Guéhi -> Dorgu,
81,24,93.0,75.0,-18.0,794.0,716.0,-78.0,862.0,767.0,-95.0,True,1,1,0,51.955,2.478,0.0,Saka,Gordon -> Gibbs-White,
81,25,62.0,55.0,-7.0,856.0,771.0,-85.0,924.0,822.0,-102.0,True,1,2,4,52.707,4.257,2.0,Haaland,Saka -> Enzo; Dorgu -> Gabriel,
81,26,66.0,61.0,-5.0,856.0,771.0,-85.0,990.0,883.0,-107.0,False,1,1,0,56.653,3.272,0.5,Haaland,Gibbs-White -> B.Fernandes,3xc
81,27,43.0,53.0,10.0,899.0,824.0,-75.0,1033.0,936.0,-97.0,True,1,0,0,58.226,0.0,0.5,Haaland,,
81,28,96.0,84.0,-12.0,995.0,908.0,-87.0,1129.0,1020.0,-109.0,True,2,2,0,56.714,1.213,0.0,Haaland,Wirtz -> Mbeumo; Chalobah -> Virgil,
81,29,69.0,72.0,3.0,1064.0,980.0,-84.0,1198.0,1092.0,-106.0,True,1,2,4,54.178,7.765,2.5,Palmer,Haaland -> João Pedro; Bruno G. -> Palmer,
81,30,62.0,61.0,-1.0,1126.0,1041.0,-85.0,1260.0,1153.0,-107.0,True,1,1,0,58.669,0.79,1.5,B.Fernandes,Enzo -> Gibbs-White,
81,31,69.0,44.0,-25.0,1195.0,1085.0,-110.0,1329.0,1197.0,-132.0,True,1,1,0,52.974,0.383,1.5,Palmer,Rice -> Garnacho,
81,32,66.0,56.0,-10.0,1195.0,1085.0,-110.0,1395.0,1253.0,-142.0,False,1,1,0,53.069,3.341,1.5,B.Fernandes,O'Reilly -> N.Williams,Wild Card
81,33,93.0,56.0,-37.0,1195.0,1085.0,-110.0,1488.0,1309.0,-179.0,False,1,2,4,49.762,5.995,1.0,B.Fernandes,Garnacho -> Szoboszlai; João Pedro -> Bowen,Bench Boost
81,34,62.0,62.0,0.0,1195.0,1085.0,-110.0,1550.0,1371.0,-179.0,False,1,1,0,55.154,6.424,2.5,B.Fernandes,Mbeumo -> Cherki,Free Hit
81,35,59.0,42.0,-17.0,1254.0,1127.0,-127.0,1609.0,1413.0,-196.0,True,1,1,0,51.968,3.001,2.0,B.Fernandes,Ekitiké -> Watkins,
81,36,72.0,55.0,-17.0,1326.0,1182.0,-144.0,1681.0,1468.0,-213.0,True,1,1,0,52.312,0.887,1.0,B.Fernandes,N.Williams -> Saliba,
81,37,75.0,79.0,4.0,1401.0,1261.0,-140.0,1756.0,1547.0,-209.0,True,1,2,4,55.21,4.315,0.0,Haaland,Palmer -> Doku; Watkins -> Haaland,
81,38,55.0,47.0,-8.0,1456.0,1308.0,-148.0,1811.0,1594.0,-217.0,True,1,0,0,57.223,0.0,0.0,Haaland,,
82,11,43.0,46.0,3.0,43.0,46.0,3.0,43.0,46.0,3.0,True,1,1,0,54.133,1.865,1.5,Haaland,Reijnders -> Gravenberch,
82,12,65.0,57.0,-8.0,108.0,103.0,-5.0,108.0,103.0,-5.0,True,1,1,0,55.924,1.786,0.0,Haaland,Marshall -> Thiago,
82,13,66.0,53.0,-13.0,108.0,103.0,-5.0,174.0,156.0,-18.0,False,1,1,0,53.972,1.287,0.5,Haaland,Semenyo -> Barnes,3xc
82,14,84.0,74.0,-10.0,192.0,177.0,-15.0,258.0,230.0,-28.0,True,1,1,0,55.685,1.469,1.5,Haaland,Gabriel -> O'Reilly,
82,15,55.0,50.0,-5.0,247.0,227.0,-20.0,313.0,280.0,-33.0,True,1,1,0,54.623,2.967,0.5,Haaland,Gravenberch -> Rice,
82,16,93.0,73.0,-20.0,340.0,300.0,-40.0,406.0,353.0,-53.0,True,1,1,0,54.634,2.954,0.0,Haaland,Barnes -> Neto,
82,17,78.0,82.0,4.0,340.0,300.0,-40.0,484.0,435.0,-49.0,False,1,1,0,55.851,0.461,0.0,Haaland,Muñoz -> Matheus N.,Bench Boost
82,18,44.0,43.0,-1.0,384.0,343.0,-41.0,528.0,478.0,-50.0,True,1,1,0,55.566,0.611,2.0,Haaland,Mateta -> Calvert-Lewin,
82,19,35.0,39.0,4.0,419.0,382.0,-37.0,563.0,517.0,-46.0,True,1,1,0,54.985,2.864,3.5,Haaland,B.Fernandes -> Gordon,
82,20,44.0,39.0,-5.0,463.0,421.0,-42.0,607.0,556.0,-51.0,True,1,1,0,51.51,4.379,1.0,Haaland,Thiago -> Ekitiké,
82,21,68.0,57.0,-11.0,531.0,478.0,-53.0,675.0,613.0,-62.0,True,1,1,0,50.781,2.689,0.0,Haaland,Gordon -> Wirtz,
82,22,25.0,39.0,14.0,556.0,517.0,-39.0,700.0,652.0,-48.0,True,1,1,0,52.256,2.38,2.0,Haaland,Ekitiké -> Delap,
82,23,55.0,33.0,-22.0,611.0,550.0,-61.0,755.0,685.0,-70.0,True,1,1,0,50.459,4.138,1.5,Haaland,Minteh -> Enzo,
82,24,88.0,61.0,-27.0,699.0,611.0,-88.0,843.0,746.0,-97.0,True,1,1,0,51.691,2.239,2.0,Saka,O'Reilly -> Dorgu,
82,25,60.0,61.0,1.0,759.0,672.0,-87.0,903.0,807.0,-96.0,True,1,2,4,52.464,3.314,1.5,B.Fernandes,Saka -> B.Fernandes; Dorgu -> Gabriel,
82,26,54.0,51.0,-3.0,813.0,723.0,-90.0,957.0,858.0,-99.0,True,1,1,0,56.24,3.028,2.0,Haaland,Delap -> Thiago,
82,27,45.0,44.0,-1.0,858.0,767.0,-91.0,1002.0,902.0,-100.0,True,1,1,0,57.639,2.535,1.0,Haaland,Neto -> Mbeumo,
82,28,88.0,73.0,-15.0,946.0,840.0,-106.0,1090.0,975.0,-115.0,True,1,1,0,55.207,1.192,0.0,Haaland,Lacroix -> Virgil,
82,29,85.0,71.0,-14.0,1031.0,911.0,-120.0,1175.0,1046.0,-129.0,True,1,2,4,52.559,8.766,4.5,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
82,30,63.0,56.0,-7.0,1094.0,967.0,-127.0,1238.0,1102.0,-136.0,True,1,1,0,58.269,2.279,1.5,B.Fernandes,Calvert-Lewin -> Ekitiké,
82,31,64.0,38.0,-26.0,1158.0,1005.0,-153.0,1302.0,1140.0,-162.0,True,1,1,0,52.718,0.081,1.0,Palmer,Rice -> Semenyo,
82,32,58.0,54.0,-4.0,1158.0,1005.0,-153.0,1360.0,1194.0,-166.0,False,1,1,0,52.03,4.58,0.5,B.Fernandes,Semenyo -> Gibbs-White,Wild Card
82,33,105.0,65.0,-40.0,1158.0,1005.0,-153.0,1465.0,1259.0,-206.0,False,1,2,4,49.389,5.954,0.0,B.Fernandes,Enzo -> Szoboszlai; João Pedro -> Bowen,Bench Boost
82,34,57.0,68.0,11.0,1158.0,1005.0,-153.0,1522.0,1327.0,-195.0,False,1,1,0,55.954,5.07,1.5,B.Fernandes,Mbeumo -> Cherki,Free Hit
82,35,57.0,42.0,-15.0,1215.0,1047.0,-168.0,1579.0,1369.0,-210.0,True,1,1,0,52.106,2.752,1.0,B.Fernandes,Ekitiké -> Watkins,
82,36,72.0,55.0,-17.0,1215.0,1047.0,-168.0,1651.0,1424.0,-227.0,False,1,1,0,52.312,0.235,0.5,B.Fernandes,Matheus N. -> Saliba,3xc
82,37,71.0,84.0,13.0,1286.0,1131.0,-155.0,1722.0,1508.0,-214.0,True,1,1,0,54.109,3.735,0.5,B.Fernandes,Cherki -> Doku,
82,38,63.0,65.0,2.0,1349.0,1196.0,-153.0,1785.0,1573.0,-212.0,True,1,0,0,52.312,0.0,0.5,Doku,,
83,11,46.0,41.0,-5.0,46.0,41.0,-5.0,46.0,41.0,-5.0,True,1,1,0,54.154,1.693,0.0,Haaland,King -> Gakpo,
83,12,49.0,44.0,-5.0,95.0,85.0,-10.0,95.0,85.0,-10.0,True,1,1,0,56.08,0.255,1.0,Haaland,Woltemade -> Thiago,
83,13,41.0,53.0,12.0,136.0,138.0,2.0,136.0,138.0,2.0,True,1,1,0,54.705,0.949,1.5,Haaland,Semenyo -> Barnes,
83,14,82.0,67.0,-15.0,218.0,205.0,-13.0,218.0,205.0,-13.0,True,1,1,0,57.142,2.723,1.0,Haaland,Van de Ven -> O'Reilly,
83,15,44.0,48.0,4.0,262.0,253.0,-9.0,262.0,253.0,-9.0,True,1,1,0,55.524,2.616,0.5,Haaland,Gakpo -> Foden,
83,16,88.0,71.0,-17.0,350.0,324.0,-26.0,350.0,324.0,-26.0,True,1,1,0,55.007,1.485,0.0,Haaland,Barnes -> Neto,
83,17,93.0,76.0,-17.0,443.0,400.0,-43.0,443.0,400.0,-43.0,True,1,1,0,55.209,1.244,0.0,Haaland,Muñoz -> Konaté,
83,18,56.0,34.0,-22.0,443.0,400.0,-43.0,499.0,434.0,-65.0,False,1,1,0,55.936,1.73,0.0,Haaland,Mbeumo -> Cunha,Free Hit
